sentence_id	sentence	variant	sentence_domain	source	is_used	clips_count
05e701d25ce72f7872e79d094fe3968d45d39d8b9e81cd775bc8a5792efa0414	ݜِݜہ لا آں کُھرؤں لا بلژیلیۡ ٹپیۡ گلی آں بار بار بدلاں بئ۔			Column for Social Media	1	3
05f6de21af5e0458015e02bbdbe1c70586b804dc7f61b5d281bb15a109353f30	اَسیں دُو قسمہ تھہ مذکر سالِم آں مؤنث سالِم			Hasan Nahw (Draft)	1	2
05fd07d4d8050cd9cec1919b743f71f220cf8dc723ead07dfb558ae56deb6058	مولی یاں پٹہۡ باریک پیݜی سرکہ ملی ملا گلے			Desi Ilaaja (Draft)	1	3
0602078ad78cb36bc6cdba28b8f43793a64ad6a7003aa1ba7bc8b4b41f79d099	دھیس ݜے چے ساہ بُوہاں بُوئ دھرا تھی۔			Column for Social Media	1	3
061e1d45bc4570e29a96dc8863e5845bf3c5d89f29f0bfebc7ef29f2522871d0	قران شریف ملی تمام الہامی کتابواں نسخی تے حدیث مبارکہ			Column for Magazine Shaari(Draft)	1	3
062818d1b66911818b9eecca74db457f01d5b95068c9528f908f6400f9c77f4b	گی نَیں سو، چے کؤں پان٘د نھالے وَیلیۡ پن٘دہۡ لا بے۔			Panj Surah Translation	1	1
062f1f1c23c238df0df2f40d92735ad5122c5bcfb9939f5c91ae19e865985a01	مقامی خلکوں انسانی حقوں احترام آں سَیَوں ترقی دَئیں زِنوں ضرورت تسلیم کرؤں۔			UN Declaration for the Rights of indigenous people	1	4
063d1143eae7b33a771d698ea3c8f8c27300e1b5f2dc8179369a04485016a032	رسولِؐ پاکے مشورہ ہِن کَنار سن٘دے روان کیریۡ			Sawaat Paighambar	1	2
06421900fcc4be96bcfec8b8ec63a9ad50a6662b0c995168f6d02e33d8f9182c	کېر اللہ محفوظ ہمیش تیں ابادی			Naat for Magazine Shaari(Draft)	1	3
06476bf6dd5abce0ed3f9644110590879e3c6d3cd504389b12831742f97dc017	لَک: نِوان٘ز سو شاناں کرؤں تُھو،			Warya Usool e Fiqha	1	3
06480b954fae8820105cd6dc0c505a1b85caa06d466c01d50e388cdeceef70f4	وار ژریۡ یاں عِلاجے ای یان٘س۔			Column for Social Media	1	3
06487680035a73bf1b334e43bff7a9b114e9b41cd41e3dcb934de967a152bf51	”خا خا گلیۡتہ نہ ایلیۡ سزُوئ تھی یی،			Story (Draft)	1	3
064b50cac7f2dbdadc1f1679e94b5bb8388414dbc80df32a41e8e83098383ad7	اؤلادَیں تربیتی مہ والدین واں کریا			Column for Magazine Shaari(Draft)	1	3
06652f24fd3c6e4deaeb0c48e701a627ada691cfb89b81704eac256033c465a1	سامُوٹھیۡ لِکان٘لیۡ (سیرت نگار) ہُم تھی۔			Sawaat Paighambar	1	3
06708ee113fb3d1b3f3bc85a383cf89a6f4337e3056e9d8ff861b0f8a31bfd1d	پُھوتی پھرَئیں زئ ختُم کرؤں			Column for Social Media	1	3
06755caf9d7b08b31f97a2eb3226ecba99060bca84dba55c438835c50f0e50d9	ہیُو، ہلالیُوں ایک لیکھوۡ لک ادم! خو تُھو چو ناشنا څیز،			Funny essay for Magazin Shaari(Draft)	1	3
0689744ed173f70f62f212a458bd2db269c67696e7bd4c5aca6401abef43710f	کھیں منی کُلائی نی واہان٘س۔			Short Story for Social Media	1	3
068f84e24c887a7052255ae4b2222cb7c575f670a11212faf95edae0374fa8d2	کیلیار ادیخنہ، آں ادیخنہ تخلیق			self	1	4
0690bfbd5b8a56acc85c91b138412a63a4381a7b05e577724f9838df870c7c4b	تَس میں ڈولؤں مہ کھیلاؤ۔			self	1	6
069eb3fa6cc818d12281965652e42b161e0051048aaea6be5c8ca1875d49956c	مہ لَہ گُھری تُھو ولے میں ہیو نی بھئ تُھو۔			self	1	10
06a50e7a834ca624ca17b926943247edd873ecf5a2dd09a73abb7350a7dc7fa6	قبلے گھُرٶں فرض تھُو۔			Warya Usool e Fiqha	1	3
06b087bff6eae7b823b06b811d069125393086077d1b6300c92ae1892ba4946d	اسی نہ علاوہ طاقت ہُم چئ ہوتھی۔			Desi Ilaaja (Draft)	1	3
06bb0e60aedf071d7d1f29368f69c838384e57554480c11926b148df76b5bbf9	آں نا ݜُو ہِون٘دیۡ اُوش چئ سخ ہُوئ تھی			Column for Magazine Shaari(Draft)	1	3
06ca9f4fc253b1c21acfaefb7751587b20fa588758cecb06131335f50eb5afc3	کھٹَیں ݜُو چے شرط نی ہُون٘د کھیں			Warya Usool e Fiqha	1	3
06cb34f59902adb48ebb85b8901f7221ae2c259976debc189b5d46648a48def3	آں اسی مہ‌ مسلماں وَیں دُوئیں بٹھیُوں نہ چئ آبادی تھی،			Column for Magazine Shaari(Draft)	1	2
06cc856cfb89d659d0f15e236be8fa9f5859bf556b8cb543182e2544f2ad57ca	تَیں لٹی نہ جھن٘ڈہ سن٘دے جھن٘ڈہ دَھیں والا ہُوگلے بِیان٘س۔			Sawaat Paighambar	1	3
06cd40543d0f5e408e062de679ce9f8eb6d942e0f4cbecbea73bfb3c706cf157	تَیں قُوم تے تاں خلکاں رسم،رواج آں مقامی علم			Foreword for Desi Ilaaja (Draft)	1	3
06d1de70301588c1e8171b83357a5aac5ce42f77b2dccbec281cd33093fd06bf	َتنٚگَیں شو دَژی اگار مژہ وئ تھو			self	1	3
06d2541aa66a6da7a26d8deae5ba31dcddd99b19986d21db8eabc3063ecc3105	مُتَیں غلطی لیل ہوئ تھی آں تَیں غلطی نی پَشُژیۡ تھی۔ 		general	امَیں لِکہ چھی	1	8
06d5dd4896a728e06aa928f6cb9b05c249a9eb7ee5a677144d885b7b886d224b	بُٹ زبوں آں رسموں خلق بے څئیں تئیں معزز قوموں قدر تے شہری تھے			UNESCO MLEWG Document-Translated	1	5
06dd28948e9731a8d05f573a3e5a7e2e4b2a630cc8135b9a61b441fe25d583ee	ثقافتی تقریبہ، فنیات، بصری فنون آں ادب برقرار دھرؤں آں سیوں تحفظ				1	4
06edf13501cdf70e275fadd931b5835123342e86154174c4abdfe8f3929d8c54	انٹرنیٹ لا خلقَیں ذاتی معلومات مُت خلقؤں گائ بی تھی			Self	1	8
06ee21aa1d2ff0d4b31f27657324fe70f3c10d5868174f1a1cef76bafaadb9c9	یاد رڇھی اَس مرضی مہ بے ہُبہۡ ہوں انتہائی خطرناک تُھو۔			Column for Social Media	1	2
06f5de4a90161b53d4e0fd3e5a4b239fd6cbe69edf5b5f245c6e993ca564ebc3	چے تسی لا عقل چئ ہو۔			Warya Usool e Fiqha	1	3
06faaee7f9960917cb7f81e3402b3a5dc86ecbe739150e1b2ab9e9d472949003	بے لہ ایک کوستَیں ٹی وی سَن٘دِگ تھہ۔			self	1	9
06fbbbd1173cb9db31b65b49f5295baa38c5bec89c5faf5c767bbe6958fbb997	”او ککی ایلیۡ ای“			Story (Draft)	1	3
07228bb0b78f38c2045748d32e0e3d02a00713b70112147b0ec1ff64e8fad50f	آں ہِلاک ہا مژ گلے کھݜیۡ سݩدہ گلے			Desi Ilaaja (Draft)	1	2
0722944d47ec0a9ab640adc5844f343f65f725e996121704b13ca0cb1589f2de	ولے ݜُو قَصہ تھی مِیں تے مِیں موبائلَیں ارگٹیۡ موحبتیں،			Funny Story for Magazine Shaari(Draft)	1	3
0736cefeb635db16dc218a1ca93b42f277f2f8dc58606aa38cf56f9865c737be	گشے چے ایک استا تاں شاگِڑے جواب دی تُھو			self	1	9
07493a4f5ae332a2db739be82311cbd1f2acd4b652bcada946f32c1b1159e613	خاص کر چؤر کالؤں نہ منی ماسمہ			Column for Social Media	1	2
074c1c7e9bae92957ac65f2100dccf41ec9c9d7929a768a5b422423106697597	لاقَت چؤر دورؤں مہ تقسیم کر چھی			Warya Usool e Fiqha	1	2
074d2fb0f5396ecf306413dcf9587fb612c100685c58ec352aaaaaa3326c63b1	سُوریۡ آں یُون٘ہہۡ اېک حِساب لا بېں تھی۔			Panj Surah Translation	1	3
075a31bf1c95f08b2530ba0874820acfe5cdf065d663208f3830922d211ca939	سار جِسمہ لا تھتر اُکی تھی			Column for Social Media	1	3
075a532052438430dc0a0596ccb55138bf9865dc67ef79ba5e50dde3814c2511	اسیں نی ہُویں ہِن نہ زندگی یے خطرہ ہُوئ تھی			Warya Usool e Fiqha	1	3
07626be228cf54b392ccc80d73246d1782c01ebf6306be7072960019db08d5f1	یا شاہِدؤں نہ بغیر ژھان٘ل (نِکاح) ہُوگے۔			Warya Usool e Fiqha	1	3
076b5de876a7c8464875821e5e71482df50a4b43c3209625a808fad3719c6f98	اِوَیں ݜُو غزا مہ جنگی یاں وختہ مہ			Sawaat Paighambar	1	2
076bb64ffeb5743a7bb0c19d57929abe254bf4e4be21b04828b526c94a7cafdb	زقُومَیں گئ نہ (کن٘ڈِل پلیت مېوہ) کھاتہ۔			Panj Surah Translation	1	3
07738fea971814ff41bbcdff8cfd0daa00d1ca26093c699c03d75f44bf7fd37c	کُچُرَیں شُو اولیۡ را گیل تل بھیؤں اڅھکاݜ تھُو۔			Warya Usool e Fiqha	1	2
077945800f093e3f66b7a087a7ba5e6d86419351d4266434f2ee1a0b0c230eb2	باداماں تیلہ ہِن دماغ مہ اضافہ			Desi Ilaaja (Draft)	1	3
07a42086f1a104f245da430f9aa723059db16243ae660c253a72e75d1f8de3e2	سو حُکُم ݜِݜہ نہ نی ہُوئ تُھو،			Warya Usool e Fiqha	1	3
07a6ff611c4e8acb0f3f183df880c53fd0a9fc10219bdd906787e1870feced01	چے منہ مٹی سم پریشان ہو تھی			Short Story for Social Media	1	3
07acdfb62152cfb82d9f7eb07e78325e24d4e8bfdebc90debc78794d8480a820	کہ عِبادتیوں مہ ایک اَدم نی ہون٘د کھیں			Warya Usool e Fiqha	1	2
07af232a53ed419a16199d19cc9518ce08fad59369881975a099ff7c368b4315	دیسے خلکہ کمہ کراں تھہ۔			self	1	9
07af49850262cf2b55cf81700fa16561eaa3ca36b764ed3cef0a8cd4a917fc5a	کَس مرضِیاں علاج ممکن آں کؤں مرض لاعلاج آن٘سیۡ۔			Column for Social Media	1	3
07b986604ea3f7d045c8df2b016dab24743a5e5a7564a2b8354376000c1a8ad5	مے تَیں حالتی لا اَمیں ہَاسیۡ اِیلیۡ،			Funny Story for Magazine Shaari(Draft)	1	2
07c4c656dddb9caa5fc101e5288ba13038268ff8639f07dc97a5f5e48583ce14	آں ٹائم لا عِلاج نی ہُوئیں وجہۡ نہ			Column for Social Media	1	3
07c64af7ebbfaa85c13e5db597f3e637a58ba65592ae097808574c8d5c0aab27	تسے بنہ یا بھاؤ خالی کرہ یا کرہی چئ را			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	8
07c67d426bd13bf9647532413313f7743118ae86f5db4b7b018806c69911db55	شتِلیۡ ژر ای تھی			Column for Social Media	1	2
07cfd5b8b33db75e973195255896526e45b3c20f8aa952f35752ff8b104a45bb	مُوٹِھن ہُسی آں پاتیُون کرؤ روان ہُون٘د			Self	1	9
07d90f520a379ed3eb6c3502be448aca3417b0489bd06ecfa74fb9420b5c1f19	تے مسلماں ہُم بدرَیں چاری مہ بَیل۔			Sawaat Paighambar	1	3
07d92b386d96b92b73e73071332fe51e404da92820789d95f82bc63f90cada3f	کِزَئیل اںٚڑہ مِیئں ݜِیݜہ تل نی شارہ۔			IK proverbs	1	7
07ea1dc6e4afc9d1462f0290266a50bea613fa8af8ee76a2af231a347ec23f93	نِوان٘ز مہ ان٘گُوی وَیں ٹق کیرُوں اڅھک ہُوئ تھُو۔			Warya Usool e Fiqha	1	2
07ef27b7767d3c1483d338d4ce0697244757875378d5f2dda38afd4de532949e	آں تَیں ژِبَیں خِدمت ہو۔			Warya Usool e Fiqha	1	3
07fa573670a54703d384a4140fdc86384be3d080a9104199e617cf55d945f1a1	ولے اول چھال حکمَیں پُنیاک کرِگ۔			Warya Usool e Fiqha	1	3
0804a37fbc2d308d7368a999da7589fbb8dc0f75c6c8eeb349bb42a1e916a8b5	اسیں تاں ماسمہ نی آن٘س کھیں			Column for Magazine Shaari(Draft)	1	4
0810ccede1eda9a469aeff0da0448e4aaf44dbefe06af5666b4b6242c2862328	مہ گتہ ݜس کام پھت نېرم۔			Sawaat Paighambar	1	3
0813840bbed560747ed31a2ea351ad40b1198211d062c1a69a18a8a190a7bf4a	اَک ڈاگدَریں حیثتی ہِن چے مریضہ نھالہ چھی۔			Column for Social Media	1	3
0815638da2858a85ff9ed3479e65af6f6c398aadc8734de874d1c695f719d59c	پُڇہ نہ کھئیںٚݜ نی مُھوئیرا ۔			IK proverbs	1	4
081a8a6a3d38cce08f1c48ec2f99bd275b310b2deeb7809a8cb2f0222fd69349	چِٹئیں وجہۡ سَن٘دُژیۡ تھی			Warya Usool e Fiqha	1	3
081cf5d6b86029f49945c1b851caf18cf6d6d5c66652ef783e6939d7c80210d1	تے کؤں من٘ڑنَیں لیل ہویں لمِل کھیں			Story (Draft)	1	3
08330ce7b991f1dc677271fda9a7885132da2eb35e7575d6832459b2cf6110da	تسیں بال نہ چے گُھن٘گرُو ہول‌ آن٘س			Sawaat Paighambar	1	3
0835ad703bc6e1fea31becaf652df44ea5e0dcd5a1f76e328636eb427b57213c	سُوچ میں کیری کھِیں ککی نہ بغیر مَت گی ول نی آن٘س۔			Story (Draft)	1	2
083f52008b73ad153ce6362891c7b3eb16dfe9afe168e37a9042b2267e669c71	رسولِؐ پاک علیہ سلامے پاتُو اِگلے بنُونضیراں کِریا بانیۡ			Sawaat Paighambar	1	3
087449590f9f0a88f9313de18cae0bad76385074e00de9ec43dd54835d054eb7	گھَیں یار تسے تھُو چے کېں ہر څیز جوڑہ جوڑہ سن٘دہ چھی،			Panj Surah Translation	1	3
087c355d37c3df55af6985e930e641eb3a05dce8a76d04b678ead5a60b34ae54	پلاسمُوڈیَماں ہا تُھو۔			Column for Social Media	1	2
087f9bb0b3c79a30363d0b92d940774ae964cc74e585748d06ad69b9b7465dd2	ݜُو بال یادی ہولئ چے جمہوروَیں مذہبی			Warya Usool e Fiqha	1	3
089127987e440483ad8d8cd9542802823bc26a545c45d0988f93b08c13e42e7e	سلام تاں ماسمؤں ملی بُخاریں کھِن٘گی مہ بھیٹیل آن٘س			Column for Magazine Shaari(Draft)	1	3
089d144392212b2c35653ca60c699d61c826e9a860d3c5c680b00bd843171bde	کِمُوش کھیٶں چو مفید تُھو۔			Desi Ilaaja (Draft)	1	3
08c8284109a13e00e15d7745d0f5490389807eb06c4e141adfa35d6e6ecddcd2	مُہریں مُوݩڈَیں نؤں گورسی مژ گلے			Desi Ilaaja (Draft)	1	3
08c9d2d9d52550ad182f168ca84690c79b47d2654710b6c6e5735d9b6170d1ec	اُو ماݜ اسلامی مُلکہ مہ ہُون٘دُوں			Warya Usool e Fiqha	1	3
08cfa996b456d5cd375581c0f8df8ec9f29926e982ef025c0c6f04d3aa7435c8	تلاں پتَیں ڈاگݩڈی آں ہِلاک ہاٶ گلے کھݜیۡ کرے			Desi Ilaaja (Draft)	1	2
08d1fb2afbe19edb1ab0d246bcbd361af405d322c85f3180514af63519c6549c	مالَیں پھپ پچِلیۡ کھیں مال بے چینی مہ ہُوئ تھی۔			Desi Ilaaja (Draft)	1	3
08dcfcccb7862fa153e85b97f40777ffb7df677f6c638bb8d7deab8db23865c0	گازریاں رس نھیلے وختی نہرہۡ لا			Desi Ilaaja (Draft)	1	3
08dd18cb5668a6be81eb08313674d203330e6d8282bae2dbca038442f6608f84	کِتاباں لِکان٘لَیں کِھن٘گی نہ بلی دھان٘ک اوک			Warya Usool e Fiqha	1	2
08e93a3556f8ff6389dea3064135225ae7246005c9882fa588a4efab886de574	کیں اماں ایگ کالُوں، شَرمُخ تَس کھا تُھو۔ فَران٘ساں متل۔			امَیں لِکہ چھی	1	7
08f64fb788cbd0455849eafd1cbec0d50576e8fc3ee89456313b6ad5830476e0	سئیں مضبوط سندؤں آں سیوں خواہشوں			UN Declaration for the Rights of indigenous people	1	4
08fc5d2468439924939e4dfc102c546b4c51c97a2687e641cdca37cc25a287fe	ھیں سیں تسیں ذکر نبی علیہ السلام گے کیریۡ۔			Sawaat Paighambar	1	3
08fe26c609b072f098a0cc66c29871246aea0635911cd4836b915e8152c34bcc	می لا تَیں پرېشانی آن٘سیۡ			Story (Draft)	1	3
09029134afce408cd5f6ca54bfd89cc521c50a231dc36137c6b2ec63353596b8	یرقان مرضیں گازریۡ ہِن علاج کری			Desi Ilaaja (Draft)	1	3
0947a190c980f7656d307c4aa47edbbc4995728da7dbd6fdf7d3933309ec283a	ہُگیۡیاں ڈِڈرُو آ گلے سُگو پیݜی تسی نہ کُلٹُو سݩدے			Desi Ilaaja (Draft)	1	3
094a085a0d66cc5e8d626cc5e0c7f94045bd1f89a51e721f30472a17c9c341f1	تسی ہِن نِوان٘ز کرؤں اڅھکاݜ تھُو۔			Warya Usool e Fiqha	1	3
094cba9c6e084c2763ca84a667622b72f8a9a4970a94ed624a9c589b2634d63b	اسی نہ علاوہ بوٹوں نہ گھیئں بال ݜُو چے  انسان واں کرَیں یاں کمہ			self	1	9
095b34e6edddb45a395f286491603056cd682c88e6a466ca02ba3b52103c19bd	بے لہ (کھَیں پوئیں نہ) محروم ہُوگے۔			Panj Surah Translation	1	3
096b9ff5a5c503777dcdd0ac88b39004fbde03b1b6c465978c08f5e7889bd898	اسی نہ علاوہ ملېریا نہ اما رڇھیں گُولی واں استعمال			Column for Social Media	1	3
096fbe4c59c34a855f15d9603d292284ab74a5b2049c8f39042ea35c7535cffa	سُگائ اولاد پیدا گِشے ہو ؟			Desi Ilaaja (Draft)	1	3
097a65c03f87648ca9b155fdec111b73a99f703222d926812f2e1bdf43cd1a7b	الَیں علاوہ اَس جُوس چینی مہ مِلا گلے			Desi Ilaaja (Draft)	1	3
09844e4150e654694a73171a14ed140190606598c9e780813d87722aa9dabfc1	سات لُوہیۡ مرچکی ہری ترسُژېل ڈالٹہ مژ گلے دژائ۔			Desi Ilaaja (Draft)	1	2
098c1891edddf9e0f0d806004315ec2416746c7be14715b92504853d5ec4f946	ایک بوتل شڑشماں تیل آں دو آن٘ڑہ آئ۔			Desi Ilaaja (Draft)	1	3
098fb6309f09689b85bd3555cc191a3655e4394ade63df787b69a23953fa38ec	مژ نہ چقندراں پن٘ڑہۡ ال دی۔			Desi Ilaaja (Draft)	1	3
09953bbd36141f377dd0409e94653af7b24a89254bee7641ee57553c53d5d132	اُستائے تاں شاگِڑؤں لا بِݜ ٹکہ چھی۔			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	8
099aaf926ac23ec0dd6f81c8ec1c3193dee539169325be984abe9e5dadb72eeb	پاکستاں مہ اسیں مثال گی تُھو؟			Column for Magazine Shaari(Draft)	1	3
099c9781cc4dc11218d52ab6cdb0c4d23bcbb679c1e184d179da4c9fa74e7cf5	مرض دَھیں نہ پتَیں اسیں بہتہۡرین علاج			Column for Social Media	1	2
09a2df4ab66698cfba3500876d162247daff7709e44ff2ece08862cc899dcd84	مگر چٸ کھٹَیں لِکے لان٘س۔			Sawaat Paighambar	1	3
09b62f4d14c3a14a6e8d5b79a104d88aa673c8b5a40edec4d5d45bc70a3e757d	نبیؑ اں دُنیں نہ پڑدا ہُوئیں نہ پتَیں ایک لام مہ			Warya Usool e Fiqha	1	2
09b84e6a82ac613b5850c30bb98c8f55c69871c32971489b905bc2a4d87c871c	مھینٚل مھانٚلاں کِراں پکار تھی چہ سئیں تئیں زِیب آں رسمہ زَن دھرئیں کِراں			UNESCO MLEWG Document-Translated	1	5
09b9ac9af90a94b0b554c8fb16403f94c16aa1d67c50cbd8f7ab90fcaf9e0f45	مُھو سُگائی ہوتُھو۔			Desi Ilaaja (Draft)	1	3
09c0ee816e93da359c43e7971c04c0614bf4dbf3332b04b5b86d2dd45b2d880b	استا شاگڑہ واں پیالوۡ آں نگران تُھو			Column for Magazine Shaari(Draft)	1	3
09d97df2197031b9198f3a5a9c9ece6c37cc72301b280e87072d3b3a2f11bbde	آں (تُس) چِݜے اُخَیں شُو پو تھہ۔			Panj Surah Translation	1	3
09e5fc87f60cbd0d05eab48f6558fd882ba86c1606b58ecc7c2787643bbae58b	سو، اللہ پاکاں شُکھر تُھُو چے باقائدہ ایک کِتابٹُو سَن٘دژی تُھو۔			Warya Usool e Fiqha	1	3
09f6d46ae46bb77078ffd6432498d06569a40b60d6696716512b938c687726da	اَئیں اک نسل نہ مُٹ نسلے زبانی طور تل ڇَیلَیتی			IK proverbs	1	6
09fba769c24724fdb74713f10aef18ad67fed67403feb2538ff3be42d8a9ea5d	دُنَیں کاپھرہ وَیں جنت تھیۡ۔			self	1	9
09fe1830e6b47c9870a5c633fd58669bdec428e10efb8cf478b9e9bd1b0d9489	مُتَیں غلطی لیل ہوئ تھی آں تَیں غلطی نی پَشُژی تھی۔			self	1	9
0a04d1e19d7a1befb6e3acc447a15e2e47ba433864e51ae68ff32b36d5d92a47	بُوئ تے بوئے سو گھئیں مولی وٹَیں یاں دن			Short Story for Magazine Shaari	1	3
0a15f9fb21f4d15549e8ea2c0879e9fd0dcd4172ab40fdd09a772fb03644bbd8	گازریۡ چئ طاقت ور سبزی تھی۔			Desi Ilaaja (Draft)	1	3
0a1b27adc0e441768aae1c3925f0d726c4c35c42afd53a8cc809180d48853a70	تسیں وجہۡ نہ بدنہ لا نیلیۡ داغی،			Column for Social Media	1	3
0a2ce4ea14b38e64acaee491da5185fbb69d89bbd4116e7452133619d8cef203	آں تسیں اَیں بند کرہ گلے دیس سُوریۡ لا ہِلاک چھا۔			Desi Ilaaja (Draft)	1	3
0a3ab1ca648bba847bc878c58cc90a9dd4c7e06b789341db5569ee07df00fde8	اېک وار اوک بال بنَیں یاں کِریا			Sawaat Paighambar	1	3
0a3cc1624dd6689f796f2f73f739d419c502e0a860121de249f90c334aef825c	ڇَیَوں حصہ څئی زِبوں مہ تعلیمئیں پالیسیہ آں عمل کرئیں کِراں ایکشن پلان			UNESCO MLEWG Document-Translated	1	5
0a3f7fd49097f3ba6d6325bde6586094c21189c79b311882aa6111da2174441a	اللہ پاکے نبی علیہ السلام لا مُت اِنعامہ ہُم کیریۡ؛			Sawaat Paighambar	1	3
0a44f3f3a7b6a2956bb5940d5af61142d838ef64db9e68549ceee19f16fecbff	ہِلا اچھہۡ کام کرئیں قُدرت نی ہو تھی۔			Column for Social Media	1	2
0a4717006bdfb59ad4ff806892aa2958e20e8da5fe408261276d2a6528552dca	مژمہ چئ واقعات ݜے ہُون٘دیۡ			Sawaat Paighambar	1	2
0a4da02604e1375b9992a2dc2a539fa7240dccf28230bdfbf57e969ef5980a06	آں ہُم تسی لا عمل کریاں تھہ			Column for Magazine Shaari(Draft)	1	3
0a4fb38e9b26eff225584f5707456cfa53e9033d5279808f992c2e4251cb2ab2	جمع مذکر سالم سن٘دَئیں گی طریۡقہ تھی؟			Hasan Nahw (Draft)	1	3
0a5149c47edcf1fa8251045a3bdada02919d72874d07398dba094fde6f7239c8	مہ تی زن٘گلے ہرا تُھو			Column for Magazine Shaari(Draft)	1	3
0a621590557fd3f65aa0430643577673c9b3053177e9222cf2815edaab69aa4e	یا ہر پیشیں نہ پتَیں کھے۔			Desi Ilaaja (Draft)	1	3
0a6b4f37cb7defb8c66d94bdcf61f54499b1b68560c72e991821026e5bf2cce1	اېوں کھٹَیں کھٹَیں لا بے لِکا تھہ			Warya Usool e Fiqha	1	2
0a6b8f3a8335f2990ac6736138a7fc66426801baaae20e9456dcc8ff2239fbeb	وہ جان اللہ پاکاں چے حُکمہ تھو۔			Dialogue for Magazine Shaari(Draft)	1	3
